"","time","P1eu"
"1500",2018-03-04 13:00:00,6.05
"1501",2018-03-04 14:00:00,6.96
"1502",2018-03-04 15:00:00,10.18
"1503",2018-03-04 16:00:00,9.85
"1504",2018-03-04 17:00:00,14.15
"1505",2018-03-04 18:00:00,14.63
"1506",2018-03-04 19:00:00,36.25
"1507",2018-03-04 20:00:00,26.75
"1508",2018-03-04 21:00:00,54.29
"1509",2018-03-04 22:00:00,49.65
"1510",2018-03-04 23:00:00,55.22
"1511",2018-03-05 00:00:00,47.65
"1512",2018-03-05 01:00:00,47.26
"1513",2018-03-05 02:00:00,56.4
"1514",2018-03-05 03:00:00,48.83
"1515",2018-03-05 04:00:00,32.87
"1516",2018-03-05 05:00:00,18.12
"1517",2018-03-05 06:00:00,12.17
"1518",2018-03-05 07:00:00,10.75
"1519",2018-03-05 08:00:00,11.81
"1520",2018-03-05 09:00:00,12.38
"1521",2018-03-05 10:00:00,12.69
"1522",2018-03-05 11:00:00,11.18
"1523",2018-03-05 12:00:00,11.08
"1524",2018-03-05 13:00:00,14.23
"1525",2018-03-05 14:00:00,17.04
"1526",2018-03-05 15:00:00,19.79
"1527",2018-03-05 16:00:00,18.67
"1528",2018-03-05 17:00:00,15.47
"1529",2018-03-05 18:00:00,14.6
"1530",2018-03-05 19:00:00,15
"1531",2018-03-05 20:00:00,14.04
"1532",2018-03-05 21:00:00,11.26
"1533",2018-03-05 22:00:00,9.71
"1534",2018-03-05 23:00:00,9.1
"1535",2018-03-06 00:00:00,8.03
"1536",2018-03-06 01:00:00,9.43
"1537",2018-03-06 02:00:00,9.87
"1538",2018-03-06 03:00:00,10.07
"1539",2018-03-06 04:00:00,11.11
"1540",2018-03-06 05:00:00,10.92
"1541",2018-03-06 06:00:00,12.82
"1542",2018-03-06 07:00:00,15.47
"1543",2018-03-06 08:00:00,18.72
"1544",2018-03-06 09:00:00,18.8
"1545",2018-03-06 10:00:00,26.35
"1546",2018-03-06 11:00:00,26.96
"1547",2018-03-06 12:00:00,23.32
"1548",2018-03-06 13:00:00,24.4
"1549",2018-03-06 14:00:00,27.83
"1550",2018-03-06 15:00:00,24.58
"1551",2018-03-06 16:00:00,22.76
"1552",2018-03-06 17:00:00,25.24
"1553",2018-03-06 18:00:00,38.4
"1554",2018-03-06 19:00:00,52.29
"1555",2018-03-06 20:00:00,38.21
"1556",2018-03-06 21:00:00,31.18
"1557",2018-03-06 22:00:00,31.09
"1558",2018-03-06 23:00:00,28.01
"1559",2018-03-07 00:00:00,21.09
"1560",2018-03-07 01:00:00,17.34
"1561",2018-03-07 02:00:00,15.85
"1562",2018-03-07 03:00:00,16.33
"1563",2018-03-07 04:00:00,15.33
"1564",2018-03-07 05:00:00,15.91
"1565",2018-03-07 06:00:00,18.71
"1566",2018-03-07 07:00:00,22.22
"1567",2018-03-07 08:00:00,7.02
"1568",2018-03-07 09:00:00,5.71
"1569",2018-03-07 10:00:00,5.24
"1570",2018-03-07 11:00:00,5.69
"1571",2018-03-07 12:00:00,6.25
"1572",2018-03-07 13:00:00,5.85
"1573",2018-03-07 14:00:00,5.43
"1574",2018-03-07 15:00:00,5.2
"1575",2018-03-07 16:00:00,5.53
"1576",2018-03-07 17:00:00,6.48
"1577",2018-03-07 18:00:00,8.89
"1578",2018-03-07 19:00:00,16
"1579",2018-03-07 20:00:00,27.77
"1580",2018-03-07 21:00:00,55.5
"1581",2018-03-07 22:00:00,53.64
"1582",2018-03-07 23:00:00,101.01
"1583",2018-03-08 00:00:00,66.49
"1584",2018-03-08 01:00:00,90.28
"1585",2018-03-08 02:00:00,101.62
"1586",2018-03-08 03:00:00,71.5
"1587",2018-03-08 04:00:00,49.29
"1588",2018-03-08 05:00:00,34.66
"1589",2018-03-08 06:00:00,37.08
"1590",2018-03-08 07:00:00,47.38
"1591",2018-03-08 08:00:00,55.77
"1592",2018-03-08 09:00:00,40
"1593",2018-03-08 10:00:00,37.88
"1594",2018-03-08 11:00:00,62.75
"1595",2018-03-08 12:00:00,49.65
"1596",2018-03-08 13:00:00,30.03
"1597",2018-03-08 14:00:00,7.47
"1598",2018-03-08 15:00:00,9.63
"1599",2018-03-08 16:00:00,15.16
"1600",2018-03-08 17:00:00,17.78
"1601",2018-03-08 18:00:00,10.47
"1602",2018-03-08 19:00:00,7.54
"1603",2018-03-08 20:00:00,10.32
"1604",2018-03-08 21:00:00,5.81
"1605",2018-03-08 22:00:00,5.92
"1606",2018-03-08 23:00:00,6.07
"1607",2018-03-09 00:00:00,6.41
"1608",2018-03-09 01:00:00,10.61
"1609",2018-03-09 02:00:00,11.6
"1610",2018-03-09 03:00:00,7.89
"1611",2018-03-09 04:00:00,8.42
"1612",2018-03-09 05:00:00,8.54
"1613",2018-03-09 06:00:00,9
"1614",2018-03-09 07:00:00,10.59
"1615",2018-03-09 08:00:00,15.03
"1616",2018-03-09 09:00:00,22.46
"1617",2018-03-09 10:00:00,21.36
"1618",2018-03-09 11:00:00,9.37
"1619",2018-03-09 12:00:00,4.97
"1620",2018-03-09 13:00:00,4.86
"1621",2018-03-09 14:00:00,5.05
"1622",2018-03-09 15:00:00,5.2
"1623",2018-03-09 16:00:00,4.71
"1624",2018-03-09 17:00:00,5.49
"1625",2018-03-09 18:00:00,7.84
"1626",2018-03-09 19:00:00,22.23
"1627",2018-03-09 20:00:00,50.88
"1628",2018-03-09 21:00:00,55.26
"1629",2018-03-09 22:00:00,33.74
"1630",2018-03-09 23:00:00,43.92
"1631",2018-03-10 00:00:00,78.95
"1632",2018-03-10 01:00:00,95.43
"1633",2018-03-10 02:00:00,119.5
"1634",2018-03-10 03:00:00,77.03
"1635",2018-03-10 04:00:00,55.6
"1636",2018-03-10 05:00:00,61.85
"1637",2018-03-10 06:00:00,67.39
"1638",2018-03-10 07:00:00,65.49
"1639",2018-03-10 08:00:00,55.6
"1640",2018-03-10 09:00:00,48.48
"1641",2018-03-10 10:00:00,45.77
"1642",2018-03-10 11:00:00,52.66
"1643",2018-03-10 12:00:00,44.79
"1644",2018-03-10 13:00:00,31.67
"1645",2018-03-10 14:00:00,26.75
"1646",2018-03-10 15:00:00,21.84
"1647",2018-03-10 16:00:00,23.99
"1648",2018-03-10 17:00:00,23.3
"1649",2018-03-10 18:00:00,27.46
"1650",2018-03-10 19:00:00,39.98
"1651",2018-03-10 20:00:00,97.14
"1652",2018-03-10 21:00:00,138.14
"1653",2018-03-10 22:00:00,142.98
"1654",2018-03-10 23:00:00,111.97
"1655",2018-03-11 00:00:00,87.16
"1656",2018-03-11 01:00:00,100.66
"1657",2018-03-11 02:00:00,123.58
"1658",2018-03-11 03:00:00,82.81
"1659",2018-03-11 04:00:00,63.56
"1660",2018-03-11 05:00:00,60.21
"1661",2018-03-11 06:00:00,56.36
"1662",2018-03-11 07:00:00,53.07
"1663",2018-03-11 08:00:00,79.65
"1664",2018-03-11 09:00:00,106.52
"1665",2018-03-11 10:00:00,67.82
"1666",2018-03-11 11:00:00,40.12
"1667",2018-03-11 12:00:00,28.79
"1668",2018-03-11 13:00:00,23.98
"1669",2018-03-11 14:00:00,20.48
"1670",2018-03-11 15:00:00,16.78
"1671",2018-03-11 16:00:00,17.51
"1672",2018-03-11 17:00:00,20.12
"1673",2018-03-11 18:00:00,23.77
"1674",2018-03-11 19:00:00,31.43
"1675",2018-03-11 20:00:00,46.43
"1676",2018-03-11 21:00:00,67.08
"1677",2018-03-11 22:00:00,77.8
"1678",2018-03-11 23:00:00,65.05
"1679",2018-03-12 00:00:00,112.49
"1680",2018-03-12 01:00:00,115.15
"1681",2018-03-12 02:00:00,69.34
"1682",2018-03-12 03:00:00,56.93
"1683",2018-03-12 04:00:00,44.65
"1684",2018-03-12 05:00:00,39.66
"1685",2018-03-12 06:00:00,38.87
"1686",2018-03-12 07:00:00,44.34
"1687",2018-03-12 08:00:00,56.52
"1688",2018-03-12 09:00:00,59.11
"1689",2018-03-12 10:00:00,65.84
"1690",2018-03-12 11:00:00,67.42
"1691",2018-03-12 12:00:00,37.33
"1692",2018-03-12 13:00:00,29.99
"1693",2018-03-12 14:00:00,22.49
"1694",2018-03-12 15:00:00,23.31
"1695",2018-03-12 16:00:00,23.2
"1696",2018-03-12 17:00:00,21.94
"1697",2018-03-12 18:00:00,21.76
"1698",2018-03-12 19:00:00,24.5
"1699",2018-03-12 20:00:00,29.45
"1700",2018-03-12 21:00:00,33.99
"1701",2018-03-12 22:00:00,34.43
"1702",2018-03-12 23:00:00,38.52
"1703",2018-03-13 00:00:00,10.52
"1704",2018-03-13 01:00:00,6.05
"1705",2018-03-13 02:00:00,5.03
"1706",2018-03-13 03:00:00,4.83
"1707",2018-03-13 04:00:00,6.34
"1708",2018-03-13 05:00:00,9.71
"1709",2018-03-13 06:00:00,13.51
"1710",2018-03-13 07:00:00,10.55
"1711",2018-03-13 08:00:00,6.45
"1712",2018-03-13 09:00:00,5.58
"1713",2018-03-13 10:00:00,5.41
"1714",2018-03-13 11:00:00,5.92
"1715",2018-03-13 12:00:00,10.27
"1716",2018-03-13 13:00:00,21.24
"1717",2018-03-13 14:00:00,18.89
"1718",2018-03-13 15:00:00,21.16
"1719",2018-03-13 16:00:00,20.01
"1720",2018-03-13 17:00:00,22.22
"1721",2018-03-13 18:00:00,20.03
"1722",2018-03-13 19:00:00,19.94
"1723",2018-03-13 20:00:00,20.72
"1724",2018-03-13 21:00:00,13.48
"1725",2018-03-13 22:00:00,8.23
"1726",2018-03-13 23:00:00,13.13
"1727",2018-03-14 00:00:00,14.79
"1728",2018-03-14 01:00:00,15.92
"1729",2018-03-14 02:00:00,8.28
"1730",2018-03-14 03:00:00,5.15
"1731",2018-03-14 04:00:00,5.01
"1732",2018-03-14 05:00:00,4.43
"1733",2018-03-14 06:00:00,8.78
"1734",2018-03-14 07:00:00,12.21
"1735",2018-03-14 08:00:00,12.64
"1736",2018-03-14 09:00:00,16.86
"1737",2018-03-14 10:00:00,11.22
"1738",2018-03-14 11:00:00,6.93
"1739",2018-03-14 12:00:00,7.52
"1740",2018-03-14 13:00:00,7.37
"1741",2018-03-14 14:00:00,7.12
"1742",2018-03-14 15:00:00,6.56
"1743",2018-03-14 16:00:00,10.06
"1744",2018-03-14 17:00:00,8.94
"1745",2018-03-14 18:00:00,11.24
"1746",2018-03-14 19:00:00,28.99
"1747",2018-03-14 20:00:00,30.67
"1748",2018-03-14 21:00:00,41.22
"1749",2018-03-14 22:00:00,34.15
"1750",2018-03-14 23:00:00,20.42
"1751",2018-03-15 00:00:00,15.1
"1752",2018-03-15 01:00:00,18.23
"1753",2018-03-15 02:00:00,17.79
"1754",2018-03-15 03:00:00,11.72
"1755",2018-03-15 04:00:00,11.13
"1756",2018-03-15 05:00:00,12.15
"1757",2018-03-15 06:00:00,15.55
"1758",2018-03-15 07:00:00,13.11
"1759",2018-03-15 08:00:00,15.75
"1760",2018-03-15 09:00:00,18.42
"1761",2018-03-15 10:00:00,11.56
"1762",2018-03-15 11:00:00,9.31
"1763",2018-03-15 12:00:00,10.72
"1764",2018-03-15 13:00:00,9.8
"1765",2018-03-15 14:00:00,7.78
"1766",2018-03-15 15:00:00,6.54
"1767",2018-03-15 16:00:00,7.03
"1768",2018-03-15 17:00:00,8.62
"1769",2018-03-15 18:00:00,12.34
"1770",2018-03-15 19:00:00,25.19
"1771",2018-03-15 20:00:00,50.75
"1772",2018-03-15 21:00:00,71.76
"1773",2018-03-15 22:00:00,77.03
"1774",2018-03-15 23:00:00,65.65
"1775",2018-03-16 00:00:00,121.47
"1776",2018-03-16 01:00:00,105.44
"1777",2018-03-16 02:00:00,58.44
"1778",2018-03-16 03:00:00,60.4
"1779",2018-03-16 04:00:00,77.53
"1780",2018-03-16 05:00:00,69.51
"1781",2018-03-16 06:00:00,61.68
"1782",2018-03-16 07:00:00,57.87
"1783",2018-03-16 08:00:00,62.62
"1784",2018-03-16 09:00:00,55.1
"1785",2018-03-16 10:00:00,44.44
"1786",2018-03-16 11:00:00,43.31
"1787",2018-03-16 12:00:00,42.96
"1788",2018-03-16 13:00:00,31.1
"1789",2018-03-16 14:00:00,10.84
"1790",2018-03-16 15:00:00,12.04
"1791",2018-03-16 16:00:00,10.53
"1792",2018-03-16 17:00:00,14.23
"1793",2018-03-16 18:00:00,22.14
"1794",2018-03-16 19:00:00,26.7
"1795",2018-03-16 20:00:00,29.59
"1796",2018-03-16 21:00:00,33.67
"1797",2018-03-16 22:00:00,34.37
"1798",2018-03-16 23:00:00,34.56
"1799",2018-03-17 00:00:00,22.45
"1800",2018-03-17 01:00:00,22.32
"1801",2018-03-17 02:00:00,22.76
"1802",2018-03-17 03:00:00,24.72
"1803",2018-03-17 04:00:00,24.76
"1804",2018-03-17 05:00:00,23.54
"1805",2018-03-17 06:00:00,22.32
"1806",2018-03-17 07:00:00,23.14
"1807",2018-03-17 08:00:00,26.67
"1808",2018-03-17 09:00:00,27.6
"1809",2018-03-17 10:00:00,34.22
"1810",2018-03-17 11:00:00,30.42
"1811",2018-03-17 12:00:00,26.53
"1812",2018-03-17 13:00:00,26.13
"1813",2018-03-17 14:00:00,22.39
"1814",2018-03-17 15:00:00,27.27
"1815",2018-03-17 16:00:00,24.58
"1816",2018-03-17 17:00:00,22.9
"1817",2018-03-17 18:00:00,22.46
"1818",2018-03-17 19:00:00,24.93
"1819",2018-03-17 20:00:00,25.47
"1820",2018-03-17 21:00:00,27.63
"1821",2018-03-17 22:00:00,32.34
"1822",2018-03-17 23:00:00,33.83
"1823",2018-03-18 00:00:00,36.22
"1824",2018-03-18 01:00:00,58.6
"1825",2018-03-18 02:00:00,110.42
"1826",2018-03-18 03:00:00,195.97
"1827",2018-03-18 04:00:00,244.35
"1828",2018-03-18 05:00:00,264.8
"1829",2018-03-18 06:00:00,271.18
"1830",2018-03-18 07:00:00,227.36
"1831",2018-03-18 08:00:00,192.23
"1832",2018-03-18 09:00:00,161.11
"1833",2018-03-18 10:00:00,68.86
"1834",2018-03-18 11:00:00,50.69
"1835",2018-03-18 12:00:00,27.04
"1836",2018-03-18 13:00:00,33.36
"1837",2018-03-18 14:00:00,35.84
"1838",2018-03-18 15:00:00,42.12
"1839",2018-03-18 16:00:00,31.96
"1840",2018-03-18 17:00:00,25.65
"1841",2018-03-18 18:00:00,20.11
"1842",2018-03-18 19:00:00,20.09
"1843",2018-03-18 20:00:00,26.78
"1844",2018-03-18 21:00:00,22.04
"1845",2018-03-18 22:00:00,18.25
"1846",2018-03-18 23:00:00,18.87
"1847",2018-03-19 00:00:00,22.43
"1848",2018-03-19 01:00:00,21.85
"1849",2018-03-19 02:00:00,20.08
"1850",2018-03-19 03:00:00,21.36
"1851",2018-03-19 04:00:00,19.52
"1852",2018-03-19 05:00:00,19.36
"1853",2018-03-19 06:00:00,15.6
"1854",2018-03-19 07:00:00,19.94
"1855",2018-03-19 08:00:00,14.13
"1856",2018-03-19 09:00:00,12.56
"1857",2018-03-19 10:00:00,10.29
"1858",2018-03-19 11:00:00,8.59
"1859",2018-03-19 12:00:00,7.08
"1860",2018-03-19 13:00:00,7.23
"1861",2018-03-19 14:00:00,7.06
"1862",2018-03-19 15:00:00,7.75
"1863",2018-03-19 16:00:00,8.36
"1864",2018-03-19 17:00:00,7.01
"1865",2018-03-19 18:00:00,6.74
"1866",2018-03-19 19:00:00,7.06
"1867",2018-03-19 20:00:00,9.32
"1868",2018-03-19 21:00:00,8.21
"1869",2018-03-19 22:00:00,6.6
"1870",2018-03-19 23:00:00,7.08
"1871",2018-03-20 00:00:00,5.91
"1872",2018-03-20 01:00:00,7.21
"1873",2018-03-20 02:00:00,7.68
"1874",2018-03-20 03:00:00,8.31
"1875",2018-03-20 04:00:00,8.55
"1876",2018-03-20 05:00:00,8.94
"1877",2018-03-20 06:00:00,11.89
"1878",2018-03-20 07:00:00,20.82
"1879",2018-03-20 08:00:00,14.6
"1880",2018-03-20 09:00:00,11.45
"1881",2018-03-20 10:00:00,10.19
"1882",2018-03-20 11:00:00,17.69
"1883",2018-03-20 12:00:00,12.46
"1884",2018-03-20 13:00:00,12
"1885",2018-03-20 14:00:00,12.85
"1886",2018-03-20 15:00:00,12.24
"1887",2018-03-20 16:00:00,12.48
"1888",2018-03-20 17:00:00,18.3
"1889",2018-03-20 18:00:00,25.46
"1890",2018-03-20 19:00:00,34.41
"1891",2018-03-20 20:00:00,33.05
"1892",2018-03-20 21:00:00,38.29
"1893",2018-03-20 22:00:00,47.51
"1894",2018-03-20 23:00:00,49.46
"1895",2018-03-21 00:00:00,58.6
"1896",2018-03-21 01:00:00,115.08
"1897",2018-03-21 02:00:00,88.77
"1898",2018-03-21 03:00:00,59.1
"1899",2018-03-21 04:00:00,41.57
"1900",2018-03-21 05:00:00,36.47
"1901",2018-03-21 06:00:00,34.14
"1902",2018-03-21 07:00:00,37.73
"1903",2018-03-21 08:00:00,43.81
"1904",2018-03-21 09:00:00,38.71
"1905",2018-03-21 10:00:00,32.32
"1906",2018-03-21 11:00:00,27.04
"1907",2018-03-21 12:00:00,28.38
"1908",2018-03-21 13:00:00,23.17
"1909",2018-03-21 14:00:00,22.49
"1910",2018-03-21 15:00:00,22.12
"1911",2018-03-21 16:00:00,22.54
"1912",2018-03-21 17:00:00,20.68
"1913",2018-03-21 18:00:00,18.2
"1914",2018-03-21 19:00:00,15.9
"1915",2018-03-21 20:00:00,18.07
"1916",2018-03-21 21:00:00,19.82
"1917",2018-03-21 22:00:00,22.88
"1918",2018-03-21 23:00:00,26.71
"1919",2018-03-22 00:00:00,25.16
"1920",2018-03-22 01:00:00,24.18
"1921",2018-03-22 02:00:00,24.24
"1922",2018-03-22 03:00:00,26.9
"1923",2018-03-22 04:00:00,24.86
"1924",2018-03-22 05:00:00,20.47
"1925",2018-03-22 06:00:00,19.13
"1926",2018-03-22 07:00:00,18.06
"1927",2018-03-22 08:00:00,24.43
"1928",2018-03-22 09:00:00,27.01
"1929",2018-03-22 10:00:00,23.86
"1930",2018-03-22 11:00:00,27.84
"1931",2018-03-22 12:00:00,22.49
"1932",2018-03-22 13:00:00,20.7
"1933",2018-03-22 14:00:00,12.1
"1934",2018-03-22 15:00:00,10.28
"1935",2018-03-22 16:00:00,11.15
"1936",2018-03-22 17:00:00,12.74
"1937",2018-03-22 18:00:00,11.55
"1938",2018-03-22 19:00:00,7.52
"1939",2018-03-22 20:00:00,5.46
"1940",2018-03-22 21:00:00,5.49
"1941",2018-03-22 22:00:00,5.89
"1942",2018-03-22 23:00:00,5.69
"1943",2018-03-23 00:00:00,4.87
"1944",2018-03-23 01:00:00,4.57
"1945",2018-03-23 02:00:00,3.89
"1946",2018-03-23 03:00:00,3.81
"1947",2018-03-23 04:00:00,3.54
"1948",2018-03-23 05:00:00,4.99
"1949",2018-03-23 06:00:00,5.8
"1950",2018-03-23 07:00:00,8.25
"1951",2018-03-23 08:00:00,9.62
"1952",2018-03-23 09:00:00,8.43
"1953",2018-03-23 10:00:00,12.84
"1954",2018-03-23 11:00:00,34.35
"1955",2018-03-23 12:00:00,30.37
"1956",2018-03-23 13:00:00,17.92
"1957",2018-03-23 14:00:00,15.49
"1958",2018-03-23 15:00:00,17.97
"1959",2018-03-23 16:00:00,15.59
"1960",2018-03-23 17:00:00,16.45
"1961",2018-03-23 18:00:00,18.04
"1962",2018-03-23 19:00:00,20.19
"1963",2018-03-23 20:00:00,17.15
"1964",2018-03-23 21:00:00,26.53
"1965",2018-03-23 22:00:00,20.3
"1966",2018-03-23 23:00:00,11.55
"1967",2018-03-24 00:00:00,10.99
"1968",2018-03-24 01:00:00,14.95
"1969",2018-03-24 02:00:00,14.3
"1970",2018-03-24 03:00:00,9.88
"1971",2018-03-24 04:00:00,9.59
"1972",2018-03-24 05:00:00,10.94
"1973",2018-03-24 06:00:00,12.75
"1974",2018-03-24 07:00:00,12.39
"1975",2018-03-24 08:00:00,18
"1976",2018-03-24 09:00:00,19.28
"1977",2018-03-24 10:00:00,15.47
"1978",2018-03-24 11:00:00,19.73
"1979",2018-03-24 12:00:00,25.22
"1980",2018-03-24 13:00:00,26.03
"1981",2018-03-24 14:00:00,25.17
"1982",2018-03-24 15:00:00,25.43
"1983",2018-03-24 16:00:00,27.05
"1984",2018-03-24 17:00:00,26.02
"1985",2018-03-24 18:00:00,21.26
"1986",2018-03-24 19:00:00,23.85
"1987",2018-03-24 20:00:00,26.2
"1988",2018-03-24 21:00:00,18.25
"1989",2018-03-24 22:00:00,17.41
"1990",2018-03-24 23:00:00,19.8
"1991",2018-03-25 00:00:00,17.03
"1992",2018-03-25 01:00:00,18.58
"1993",2018-03-25 02:00:00,19.17
"1994",2018-03-25 04:00:00,46.45
"1995",2018-03-25 05:00:00,12.36
"1996",2018-03-25 06:00:00,11.09
"1997",2018-03-25 07:00:00,11.33
"1998",2018-03-25 08:00:00,11.89
"1999",2018-03-25 09:00:00,12.43
"2000",2018-03-25 10:00:00,14.19
"2001",2018-03-25 11:00:00,14.13
"2002",2018-03-25 12:00:00,12.59
"2003",2018-03-25 13:00:00,14.31
"2004",2018-03-25 14:00:00,13.43
"2005",2018-03-25 15:00:00,13.2
"2006",2018-03-25 16:00:00,14.75
"2007",2018-03-25 17:00:00,15.44
"2008",2018-03-25 18:00:00,17.02
"2009",2018-03-25 19:00:00,18.13
"2010",2018-03-25 20:00:00,20.24
"2011",2018-03-25 21:00:00,20.7
"2012",2018-03-25 22:00:00,21.83
"2013",2018-03-25 23:00:00,19.08
"2014",2018-03-26 00:00:00,15.92
"2015",2018-03-26 01:00:00,10.45
"2016",2018-03-26 02:00:00,9.99
"2017",2018-03-26 03:00:00,8.21
"2018",2018-03-26 04:00:00,5.9
"2019",2018-03-26 05:00:00,7.45
"2020",2018-03-26 06:00:00,7.68
"2021",2018-03-26 07:00:00,5.02
"2022",2018-03-26 08:00:00,5.72
"2023",2018-03-26 09:00:00,10.14
"2024",2018-03-26 10:00:00,10.62
"2025",2018-03-26 11:00:00,9.42
"2026",2018-03-26 12:00:00,8.51
"2027",2018-03-26 13:00:00,8.23
"2028",2018-03-26 14:00:00,11.79
"2029",2018-03-26 15:00:00,12.83
"2030",2018-03-26 16:00:00,12.21
"2031",2018-03-26 17:00:00,18.4
"2032",2018-03-26 18:00:00,18.73
"2033",2018-03-26 19:00:00,22.57
"2034",2018-03-26 20:00:00,26.16
"2035",2018-03-26 21:00:00,35.36
"2036",2018-03-26 22:00:00,27.88
"2037",2018-03-26 23:00:00,28.06
"2038",2018-03-27 00:00:00,56.61
"2039",2018-03-27 01:00:00,95.71
"2040",2018-03-27 02:00:00,68.39
"2041",2018-03-27 03:00:00,66.49
"2042",2018-03-27 04:00:00,59.28
"2043",2018-03-27 05:00:00,40.92
"2044",2018-03-27 06:00:00,25.26
"2045",2018-03-27 07:00:00,18.25
"2046",2018-03-27 08:00:00,15.28
"2047",2018-03-27 09:00:00,9.44
"2048",2018-03-27 10:00:00,9.8
"2049",2018-03-27 11:00:00,9.12
"2050",2018-03-27 12:00:00,6.96
"2051",2018-03-27 13:00:00,6.62
"2052",2018-03-27 14:00:00,5.96
"2053",2018-03-27 15:00:00,11.78
"2054",2018-03-27 16:00:00,14.87
"2055",2018-03-27 17:00:00,18.32
"2056",2018-03-27 18:00:00,19.02
"2057",2018-03-27 19:00:00,19.46
"2058",2018-03-27 20:00:00,18.49
"2059",2018-03-27 21:00:00,20.54
"2060",2018-03-27 22:00:00,21.71
"2061",2018-03-27 23:00:00,18.87
"2062",2018-03-28 00:00:00,18.9
"2063",2018-03-28 01:00:00,17.83
"2064",2018-03-28 02:00:00,28.24
"2065",2018-03-28 03:00:00,42.35
"2066",2018-03-28 04:00:00,30.05
"2067",2018-03-28 05:00:00,27.3
"2068",2018-03-28 06:00:00,28.89
"2069",2018-03-28 07:00:00,26.52
"2070",2018-03-28 08:00:00,33.22
"2071",2018-03-28 09:00:00,36.23
"2072",2018-03-28 10:00:00,23.36
"2073",2018-03-28 11:00:00,21.56
"2074",2018-03-28 12:00:00,20.69
"2075",2018-03-28 13:00:00,18.02
"2076",2018-03-28 14:00:00,15.7
"2077",2018-03-28 15:00:00,15.85
"2078",2018-03-28 16:00:00,15.81
"2079",2018-03-28 17:00:00,15.93
"2080",2018-03-28 18:00:00,15.1
"2081",2018-03-28 19:00:00,16.12
"2082",2018-03-28 20:00:00,20.47
"2083",2018-03-28 21:00:00,38.39
"2084",2018-03-28 22:00:00,42.11
"2085",2018-03-28 23:00:00,47.76
"2086",2018-03-29 00:00:00,45.73
"2087",2018-03-29 01:00:00,41.27
"2088",2018-03-29 02:00:00,33.04
"2089",2018-03-29 03:00:00,36.31
"2090",2018-03-29 04:00:00,58.91
"2091",2018-03-29 05:00:00,50.3
"2092",2018-03-29 06:00:00,49.83
"2093",2018-03-29 07:00:00,66.85
"2094",2018-03-29 08:00:00,50.45
"2095",2018-03-29 09:00:00,60.01
"2096",2018-03-29 10:00:00,69.17
"2097",2018-03-29 11:00:00,54.96
"2098",2018-03-29 12:00:00,74.6
"2099",2018-03-29 13:00:00,55.88
"2100",2018-03-29 14:00:00,27.79
"2101",2018-03-29 15:00:00,20.17
"2102",2018-03-29 16:00:00,18.36
"2103",2018-03-29 17:00:00,15.68
"2104",2018-03-29 18:00:00,13.97
"2105",2018-03-29 19:00:00,16.09
"2106",2018-03-29 20:00:00,18.86
"2107",2018-03-29 21:00:00,38.58
"2108",2018-03-29 22:00:00,44.43
"2109",2018-03-29 23:00:00,49.06
"2110",2018-03-30 00:00:00,60.43
"2111",2018-03-30 01:00:00,58.46
"2112",2018-03-30 02:00:00,95.15
"2113",2018-03-30 03:00:00,65.19
"2114",2018-03-30 04:00:00,49.51
"2115",2018-03-30 05:00:00,37.46
"2116",2018-03-30 06:00:00,33.23
"2117",2018-03-30 07:00:00,29.78
"2118",2018-03-30 08:00:00,37.06
"2119",2018-03-30 09:00:00,53.18
"2120",2018-03-30 10:00:00,54.6
"2121",2018-03-30 11:00:00,45.86
"2122",2018-03-30 12:00:00,36.96
"2123",2018-03-30 13:00:00,32.63
"2124",2018-03-30 14:00:00,29.13
"2125",2018-03-30 15:00:00,23.85
"2126",2018-03-30 16:00:00,20.3
"2127",2018-03-30 17:00:00,17.78
"2128",2018-03-30 18:00:00,13.95
"2129",2018-03-30 19:00:00,13.34
"2130",2018-03-30 20:00:00,13.91
"2131",2018-03-30 21:00:00,12.12
"2132",2018-03-30 22:00:00,28.03
"2133",2018-03-30 23:00:00,26.97
"2134",2018-03-31 00:00:00,33.28
"2135",2018-03-31 01:00:00,56.33
"2136",2018-03-31 02:00:00,50.53
"2137",2018-03-31 03:00:00,47.08
"2138",2018-03-31 04:00:00,40.21
"2139",2018-03-31 05:00:00,37.42
"2140",2018-03-31 06:00:00,37.98
"2141",2018-03-31 07:00:00,35.86
"2142",2018-03-31 08:00:00,44.43
"2143",2018-03-31 09:00:00,60.76
"2144",2018-03-31 10:00:00,61.14
"2145",2018-03-31 11:00:00,56.53
"2146",2018-03-31 12:00:00,44.38
"2147",2018-03-31 13:00:00,37.89
"2148",2018-03-31 14:00:00,19.69
"2149",2018-03-31 15:00:00,7.84
"2150",2018-03-31 16:00:00,8.32
"2151",2018-03-31 17:00:00,7.02
"2152",2018-03-31 18:00:00,7
"2153",2018-03-31 19:00:00,7.89
"2154",2018-03-31 20:00:00,10.02
"2155",2018-03-31 21:00:00,10.56
"2156",2018-03-31 22:00:00,24.34
"2157",2018-03-31 23:00:00,25.68
"2158",2018-04-01 00:00:00,15.02
"2159",2018-04-01 01:00:00,11.52
"2160",2018-04-01 02:00:00,15.49
"2161",2018-04-01 03:00:00,20.41
"2162",2018-04-01 04:00:00,21.1
"2163",2018-04-01 05:00:00,12.67
"2164",2018-04-01 06:00:00,14.94
"2165",2018-04-01 07:00:00,17.41
